1	O
)	O
August	Mann
Boeckh	Mann
an	O
Ludmilla	Frau
Assing	Frau
16.04.1858	O
Hochgeehrtes	O
Fräulein	Frau
,	O
Mit	O
großem	O
Bedauern	O
sehe	O
ich	O
mich	O
in	O
der	O
Lage	O
,	O
die	O
sehr	O
gütige	O
Einladung	O
auf	O
Morgen	O
nicht	O
annehmen	O
zu	O
können	O
.	O
Schon	O
seit	O
etlichen	O
Tagen	O
bin	O
ich	O
auf	O
dieselbeZeit	O
zu	O
einer	O
Conferenz	O
beschieden	O
,	O
in	O
welcher	O
ich	O
nothwendig	O
erscheinen	O
muß	O
;	O
was	O
mir	O
um	O
so	O
unangenehmer	O
ist	O
,	O
als	O
dieselbe	O
mir	O
keinen	O
Ersatz	O
bieten	O
wird	O
für	O
dasVergnügen	O
,	O
welches	O
ich	O
darum	O
aufopfere	O
.	O
Indem	O
ich	O
mich	O
Ihnen	O
angelegentlich	O
empfehle	O
,	O
bitte	O
ich	O
Sie	O
,	O
hochgeehrtes	O
Fräulein	Frau
,	O
mich	O
zugleich	O
Ihrem	O
Herrn	Mann
Oheim	Mann
empfehlen	O
und	O
ihm	O
mein	O
lebhaftes	O
Bedauernmeines	O
nothgedrungenen	O
Ausbleibens	O
mittheilen	O
zu	O
wollen	O
.	O
Hochachtungsvoll	O
und	O
ergebenst	O
Berlin	O
den	O
16	O
.	O
April	O
1858	O
.	O
Böckh	Mann
.	O
2	O
)	O
August	Mann
Boeckh	Mann
an	O
Ludmilla	Frau
Assing	Frau
16	O
.	O
April	O
1859	O
Ein	O
nicht	O
unbedeutendes	O
Unwohlseyn	O
nöthigt	O
mich	O
das	O
Zimmer	O
zu	O
hüten	O
und	O
beraubt	O
mich	O
des	O
Vergnügens	O
Ihnen	O
persönlich	O
meine	O
Aufwartung	O
zu	O
machen	O
,	O
um	O
Ihnen	O
für	O
das	O
gütige	O
Geschenck	O
zu	O
danken	O
,	O
welches	O
Ihr	O
verewigter	O
Oheim	Mann
mir	O
zugedacht	O
hatte	O
.	O
Der	O
freundlichen	O
und	O
nachsichtigen	O
Beurtheilung	O
meiner	O
kleinen	O
Leistungen	O
,	O
die	O
er	O
mir	O
öfter	O
bewiesen	O
,	O
hat	O
er	O
auch	O
in	O
einem	O
Aufsatze	O
dieses	O
Bandes	O
freien	O
Lauf	O
gelassen	O
.	O
Gewiß	O
gehöre	O
ich	O
zu	O
seinen	O
aufrichtigsten	O
Verehrern	O
.	O
Indem	O
ich	O
mir	O
vorbehalte	O
nach	O
erfolgter	O
Wiederherstellung	O
Ihnen	O
mich	O
persönlich	O
vorzustellen	O
,	O
bitte	O
ich	O
diesen	O
vorläufigen	O
Dank	O
wohlwollend	O
aufnehmen	O
zu	O
wollen	O
.	O
Verehrungsvoll	O
und	O
ergebenst	O
Berlin	O
den	O
16	O
.	O
April	O
1859	O
.	O
Böckh	Mann
.	O
3	O
)	O
Ludwig	Mann
Thieck	Mann
an	O
Friedrich	Mann
von	Mann
Raumer	Mann
18	O
.	O
Februar	O
bis	O
2	O
.	O
März	O
1840	O
Mein	O
geliebter	O
Freund	Mann
,	O
Wieder	O
habe	O
ich	O
so	O
lange	O
gezögert	O
,	O
Ihnen	O
zu	O
schreiben	O
,	O
daß	O
ich	O
mich	O
schämen	O
muß	O
.	O
Doch	O
–	O
–	O
&	O
c	O
&	O
c	O
—	O
Wie	O
schöne	O
Briefe	O
habe	O
ich	O
seit	O
dem	O
von	O
Ihnen	O
erhalten	O
!	O
Schöne	O
,	O
aber	O
nicht	O
erfreuliche	O
.	O
–	O
Wie	O
kommen	O
Sie	O
,	O
der	O
ächte	O
Mann	Mann
,	O
zu	O
dieser	O
Hypochondrie	O
,	O
zu	O
dem	O
Kleinmuth	O
?	O
Ich	O
muß	O
Sie	O
jezt	O
selbst	O
an	O
das	O
schöne	O
Wort	O
Schlözers	Mann
an	O
Johann	Mann
Müller	Mann
erinnern	O
,	O
(	O
der	O
Brief	O
ist	O
jezt	O
auch	O
gedruckt	O
)	O
daß	O
es	O
Ihnen	O
ziemt	O
,	O
über	O
Alles	O
das	O
,	O
was	O
verdrüßlich	O
sein	O
möchte	O
,	O
kein	O
Mouvement	O
zu	O
machen	O
Den	O
22sten	O
Februar	O
Ihre	O
Werke	O
werden	O
stehn	O
bleiben	O
und	O
gelesen	O
werden	O
,	O
wenn	O
das	O
Meiste	O
der	O
jetzigen	O
Tage	O
völlig	O
vergessen	O
ist	O
.	O
Es	O
mag	O
anmassend	O
klingen	O
,	O
von	O
der	O
Zukunft	O
prophezeien	O
zu	O
wollen	O
,	O
aber	O
es	O
giebt	O
doch	O
auch	O
ein	O
Gefühl	O
nicht	O
nur	O
,	O
sondern	O
selbst	O
eine	O
Ueberzeugung	O
und	O
richtige	O
Einsicht	O
von	O
der	O
Vortreflichkeit	O
eines	O
Werkes	O
,	O
das	O
unmöglich	O
den	O
gesunden	O
und	O
unpartheiischen	O
Sinn	O
täuschen	O
kann	O
.	O
Wie	O
jezt	O
in	O
der	O
Physik	O
alle	O
Wochen	O
eine	O
neue	O
,	O
unerhörte	O
und	O
ungeahndete	O
Entdeckung	O
auftaucht	O
,	O
über	O
welche	O
die	O
Kundigen	O
jubeln	O
,	O
und	O
neue	O
Naturgesetze	O
wahrnehmen	O
,	O
wo	O
ich	O
als	O
Laye	O
nur	O
neue	O
Erscheinungen	O
wahrnehmen	O
kann	O
,	O
–	O
so	O
eifern	O
jezt	O
viele	O
neue	O
Geschichtschreiber	O
wett	O
mit	O
diesen	O
,	O
Alles	O
neuzugestalten	O
,	O
ganz	O
neue	O
Ansichten	O
zu	O
erfinden	O
,	O
wie	O
oft	O
willkührlich	O
aus	O
der	O
Luft	O
gegriffen	O
,	O
oder	O
vorige	O
,	O
längst	O
ausgemachte	O
Dinge	O
fratzenhaft	O
auf	O
den	O
Kopf	O
zu	O
stellen	O
.	O
Ranke	Mann
mag	O
sich	O
nur	O
hüthen	O
,	O
daß	O
ihn	O
seine	O
zu	O
rasche	O
Combination	O
und	O
Entdeckungslust	O
nicht	O
in	O
diese	O
,	O
in	O
diese	O
enfans	O
perdus	O
der	O
wahren	O
Armen	O
hinein	O
treibt	O
.	O
Langen	O
hier	O
(	O
ihr	O
wahrer	O
Freund	Mann
und	O
Bewundrer	Mann
)	O
erzählte	O
mir	O
,	O
daß	O
er	O
den	O
faulen	O
Kaiser	Mann
Frd	O
III	O
in	O
seinem	O
neusten	O
Buche	O
rechtfertigen	O
,	O
und	O
so	O
zu	O
sagen	O
bewundern	O
will	O
.	O
Den	O
25sten	O
Februar	O
—	O
Sie	O
haben	O
uns	O
mit	O
Bewußtsein	O
und	O
begründet	O
von	O
allen	O
zuerst	O
eine	O
wahre	O
Kunde	O
,	O
keine	O
bloß	O
poetisirende	O
,	O
vom	O
MittelAlter	O
,	O
seiner	O
Herrlichkeit	Mann
,	O
dem	O
Reichthum	O
und	O
der	O
Mannigfaltigkeit	O
der	O
Zeit	O
gegeben	O
:	O
diese	O
ausdauernde	O
Begeisterung	O
und	O
das	O
Resultat	O
eines	O
zwanzigjährigen	O
Studiums	O
ist	O
nun	O
als	O
feste	O
Basis	O
,	O
als	O
Tempel	O
,	O
als	O
Pallast	O
für	O
alle	O
Zeiten	O
da	O
.	O
Einzelnes	O
mag	O
neu	O
entwickelt	O
,	O
aufgefunden	O
,	O
anders	O
bedingt	O
werden	O
;	O
die	O
Sache	O
an	O
sich	O
,	O
als	O
Geschichte	O
,	O
ist	O
abgemacht	O
,	O
–	O
Den	O
28sten	O
Februar	O
Und	O
,	O
wie	O
einfach	O
,	O
fest	O
,	O
sicher	O
Alles	O
,	O
um	O
weiter	O
zu	O
bauen	O
,	O
und	O
vor	O
und	O
rückwärts	O
die	O
Zeit	O
zu	O
verstehn	O
,	O
denn	O
dieser	O
Glanzpunkt	O
der	O
Hohenstaufen	O
beleuchtet	O
erst	O
richtig	O
die	O
grossen	O
,	O
so	O
zu	O
sagen	O
homerischen	O
Ottonen	O
,	O
und	O
die	O
bürgerlichen	O
gutmüthigen	O
Habsburger	O
und	O
Nachfolger	O
,	O
bis	O
mit	O
Carl	Mann
V.	O
wieder	O
,	O
in	O
anderer	O
Art	O
,	O
deutsche	O
Geschichte	O
die	O
Weltgeschichte	O
wird	O
.	O
1	O
.	O
März	O
Immer	O
gestört	O
und	O
unterbrochen	O
!	O
–	O
Was	O
mich	O
auch	O
bewog	O
,	O
meinen	O
Brief	O
aufzuschieben	O
,	O
war	O
die	O
fast	O
gewisse	O
Nachricht	O
,	O
daß	O
Sie	O
Ostern	O
nicht	O
zu	O
uns	O
kommen	O
würden	O
.	O
Ich	O
hoffe	O
,	O
das	O
wird	O
noch	O
abgeändert	O
,	O
denn	O
ich	O
darüber	O
bisher	O
so	O
melankolisch	O
gewesen	O
,	O
daß	O
es	O
mich	O
an	O
Allem	O
gehindert	O
hat	O
.	O
2	O
.	O
März	O
Also	O
,	O
Sie	O
kommen	O
?	O
Nicht	O
wahr	O
?	O
Das	O
muß	O
ich	O
,	O
scheint	O
es	O
,	O
aufgeben	O
,	O
daß	O
Sie	O
recht	O
lange	O
hier	O
verweilen	O
.	O
–	O
Den	O
Brief	O
,	O
der	O
nun	O
von	O
Ihnen	O
an	O
Dorothee	Frau
geschrieben	O
ist	O
,	O
giebt	O
mir	O
die	O
Hofnung	O
,	O
Sie	O
zu	O
sehn	O
.	O
–	O
Die	O
Muse	Frau
mag	O
mir	O
verzeihen	O
,	O
wenn	O
ich	O
darinn	O
Unrecht	O
habe	O
,	O
daß	O
ich	O
Steffens	Mann
Religionsphilosophie	O
für	O
ein	O
ganz	O
schlechtes	O
,	O
verfehltes	O
Buch	O
