Therese	Frau
Huber	Frau
Luise	Frau
Ein	O
Beitrag	O
zur	O
Geschichte	O
der	O
Konvenienz	O
Vorrede	O
des	O
Herausgebers	Mann
Daß	O
Luisens	Frau
Geschichte	O
wahr	O
,	O
bei	O
aller	O
ihrer	O
Alltäglichkeit	O
schrecklich	O
und	O
traurig	O
wahr	O
ist	O
,	O
darf	O
niemanden	O
,	O
der	O
sie	O
gelesen	O
haben	O
wird	O
,	O
wiederholt	O
oder	O
betheuert	O
werden	O
.	O
Sie	O
wäre	O
ein	O
elender	O
Roman	O
,	O
sie	O
ist	O
eine	O
sehr	O
lehrreiche	O
Geschichte	O
.	O
Es	O
kann	O
indessen	O
dem	O
Leser	Mann
Noth	O
thun	O
,	O
ehe	O
er	O
weiter	O
geht	O
,	O
von	O
zwei	O
Dingen	O
unterrichtet	O
zu	O
seyn	O
:	O
warum	O
sie	O
nämlich	O
geschrieben	O
?	O
und	O
warum	O
sie	O
herausgegeben	O
wurde	O
?	O
Die	O
Erzählung	O
ist	O
,	O
fast	O
ohne	O
Ausnahme	O
,	O
das	O
Werk	O
der	O
Heldinn	Frau
selbst	O
,	O
und	O
entstand	O
folgendermaßen	O
.	O
Ein	O
sehr	O
achtungswürdiger	O
Arzt	Mann
,	O
den	O
sie	O
über	O
den	O
fast	O
hofnungslosen	O
Zustand	O
ihrer	O
Gesundheit	O
um	O
Rath	O
fragte	O
,	O
mochte	O
durch	O
seine	O
lange	O
Erfahrung	O
belehrt	O
worden	O
seyn	O
,	O
daß	O
bei	O
gebildeteren	O
empfänglicheren	O
Menschen	O
dem	O
Körper	O
nicht	O
aufzuhelfen	O
ist	O
,	O
wenn	O
der	O
Seele	O
nicht	O
zugleich	O
auch	O
freundlich	O
die	O
Hand	O
geboten	O
wird	O
;	O
und	O
dazu	O
glaubte	O
er	O
das	O
Mittel	O
gefunden	O
zu	O
haben	O
,	O
indem	O
er	O
ihr	O
anrieth	O
,	O
die	O
Geschichte	O
ihrer	O
Leiden	O
und	O
ihres	O
Unglücks	O
aufzuzeichnen	O
.	O
Da	O
es	O
ihrer	O
Fantasie	O
unmöglich	O
war	O
,	O
sich	O
von	O
den	O
schwarzen	O
Bildern	O
ihrer	O
Vergangenheit	O
zu	O
trennen	O
,	O
so	O
glaubte	O
er	O
solche	O
wenigstens	O
in	O
gewisse	O
Schranken	O
bannen	O
zu	O
können	O
,	O
wenn	O
sie	O
mit	O
dem	O
Verstande	O
zugleich	O
angestrengt	O
würde	O
,	O
aus	O
ihren	O
schwankenden	O
Vorstellungen	O
ein	O
wirkliches	O
und	O
zusammenhängendes	O
Ganzes	O
zu	O
bilden	O
.	O
Er	O
glaubte	O
vielleicht	O
,	O
daß	O
Luise	Frau
ihr	O
Schicksal	O
für	O
erträglicher	O
,	O
ihre	O
Wunden	O
für	O
weniger	O
unheilbar	O
ansehen	O
würde	O
,	O
wenn	O
sie	O
sich	O
selbst	O
eine	O
ungeheuchelte	O
Rechenschaft	O
,	O
von	O
allem	O
was	O
sie	O
betroffen	O
hätte	O
,	O
ablegte	O
.	O
Das	O
Mittel	O
war	O
gut	O
berechnet	O
,	O
aber	O
es	O
schlug	O
bei	O
einem	O
hartnäckigen	O
Übel	O
nicht	O
an	O
;	O
und	O
nachdem	O
sie	O
sich	O
,	O
mit	O
allen	O
Erinnerungen	O
ihres	O
unglücklichen	O
Lebens	O
,	O
so	O
vorschriftsmäßig	O
als	O
es	O
ihrer	O
schon	O
zu	O
tief	O
verwundeten	O
Seele	O
möglich	O
war	O
,	O
beschäftigt	O
hatte	O
,	O
verzweifelte	O
sie	O
mehr	O
als	O
jemals	O
,	O
diesseits	O
des	O
Grabes	O
noch	O
Ruhe	O
zu	O
finden	O
.	O
Diese	O
Arbeit	O
grub	O
vielmehr	O
den	O
Gedanken	O
und	O
die	O
Erwartung	O
des	O
Todes	O
tiefer	O
in	O
ihr	O
Herz	O
,	O
und	O
es	O
ward	O
endlich	O
ihr	O
einziges	O
Ziel	O
,	O
in	O
derselben	O
ein	O
Denkmal	O
zu	O
errichten	O
,	O
das	O
denen	O
,	O
von	O
welchen	O
sie	O
sich	O
verlassen	O
glaubt	O
,	O
sagen	O
sollte	O
,	O
wie	O
sie	O
litt	O
und	O
warum	O
sie	O
starb	O
;	O
das	O
ihren	O
Freunden	O
zurufen	O
sollte	O
:	O
'	O
Hier	O
ruht	O
sie	O
!	O
``	O
und	O
Fremden	O
:	O
'	O
Lasset	O
die	O
nicht	O
einsam	O
und	O
hülflos	O
verschmachten	O
,	O
die	O
jetzt	O
leiden	O
wie	O
sie	O
einst	O
litt	O
!	O
``	O
Über	O
Grabsteinen	O
schwebt	O
Friede	O
und	O
Verzeihung	O
,	O
die	O
Stimme	O
des	O
Todes	O
regt	O
keine	O
Leidenschaft	O
mehr	O
auf	O
:	O
Friede	O
und	O
Verzeihung	O
erwartete	O
also	O
auch	O
Luise	Frau
,	O
die	O
sich	O
für	O
lebendig	O
todt	O
hielt	O
,	O
indem	O
sie	O
diese	O
Blätter	O
in	O
die	O
Hände	O
eines	O
Mannes	Mann
lieferte	O
,	O
den	O
sie	O
nicht	O
persönlich	O
kannte	O
,	O
für	O
welchen	O
sie	O
aber	O
Vertrauen	O
und	O
Achtung	O
genug	O
hatte	O
,	O
um	O
ihn	O
zur	O
Herausgabe	O
derselben	O
aufzufordern	O
.	O
Es	O
schien	O
mir	O
etwas	O
Heiliges	O
zu	O
haben	O
,	O
den	O
Wunsch	O
einer	O
so	O
gränzenlos	O
Unglücklichen	Frau
nicht	O
unerfüllt	O
zu	O
lassen	O
.	O
Ohne	O
indessen	O
von	O
den	O
in	O
dieser	O
Geschichte	O
auftretenden	O
Personen	O
eine	O
einzige	O
zu	O
kennen	O
,	O
ohne	O
also	O
im	O
Stande	O
zu	O
seyn	O
über	O
sie	O
zu	O
urtheilen	O
,	O
habe	O
ich	O
doch	O
die	O
klare	O
Überzeugung	O
,	O
daß	O
man	O
zwar	O
Luisen	Frau
alles	O
was	O
ihr	O
Unglück	O
betrifft	O
und	O
beweiset	O
,	O
auf	O
ihr	O
Wort	O
glauben	O
,	O
über	O
vieles	O
aber	O
was	O
das	O
ihr	O
gethane	O
Unrecht	O
anbelangt	O
,	O
sie	O
nicht	O
für	O
die	O
kompetenteste	O
Richterinn	Frau
annehmen	O
kann	O
.	O
So	O
geschah	O
es	O
,	O
nachdem	O
die	O
Arme	Frau
die	O
schreckliche	O
Epoche	O
ihrer	O
Verstandesverwirrung	O
überstanden	O
hatte	O
,	O
daß	O
man	O
auf	O
die	O
Meinung	O
hin	O
,	O
ihre	O
Vernunft	O
sei	O
nicht	O
wieder	O
hergestellt	O
,	O
manches	O
gegen	O
sie	O
that	O
,	O
das	O
während	O
ihrer	O
schwachen	O
Genesung	O
heftig	O
genug	O
auf	O
sie	O
wirkte	O
,	O
um	O
Entschlüsse	O
in	O
ihr	O
hervorzubringen	O
,	O
welche	O
,	O
so	O
hell	O
auch	O
ihr	O
eignes	O
Bewußtseyn	O
dabei	O
war	O
,	O
die	O
Personen	O
von	O
denen	O
sie	O
umgeben	O
war	O
,	O
wiederum	O
in	O
ihren	O
Vorurtheilen	O
bestärken	O
mußten	O
.	O
In	O
diesem	O
und	O
manchem	O
ähnlichen	O
Fall	O
ist	O
es	O
unläugbar	O
,	O
daß	O
sie	O
Unrecht	O
litt	O
;	O
aber	O
zweifelhaft	O
ist	O
es	O
,	O
ob	O
man	O
ihr	O
Unrecht	O
that	O
?	O
Und	O
in	O
einem	O
solchen	O
Labirinth	O
trieb	O
sie	O
ihr	O
grausames	O
Schicksal	O
mit	O
den	O
Menschen	O
,	O
die	O
sie	O
zunächst	O
angingen	O
,	O
unaufhörlich	O
herum	O
.	O
Welche	O
Scenen	O
von	O
Verzweiflung	O
würden	O
,	O
zum	O
Beispiel	O
,	O
die	O
Geständnisse	O
ihres	O
Gemahls	O
