Franziska	Frau
Gräfin	Frau
zu	O
Reventlow	O
Der	O
Selbstmordverein	O
Novellistischer	O
Roman	O
aus	O
dem	O
Nachlaß	O
Die	O
Geschichte	O
fing	O
damit	O
an	O
	O
daß	O
der	O
junge	O
Baron	Mann
Henning	Mann
bei	O
einem	O
Künstlerball	O
eine	O
Dame	Frau
kennenlernte	O
	O
die	O
sich	O
Lucy	Frau
nannte	O
und	O
durchaus	O
rätselhaft	O
blieb	O
.	O
Sie	O
war	O
später	O
wieder	O
mit	O
ihm	O
verschwunden	O
--	O
man	O
wußte	O
von	O
beiden	O
nichts	O
Näheres	O
.	O
Lucy	Frau
war	O
nicht	O
eigentlich	O
schön	O
	O
aber	O
	O
wie	O
von	O
allen	O
Sachverständigen	O
festgestellt	O
wurde	O
	O
ungemein	O
reizvoll	O
	O
mit	O
einem	O
weißen	O
	O
sanften	O
Gesicht	O
und	O
einem	O
Mund	O
	O
der	O
eher	O
zu	O
frechen	O
und	O
pikanten	O
Zügen	O
gepaßt	O
hätte	O
.	O
Er	O
war	O
auffallend	O
rot	O
und	O
die	O
Oberlippe	O
kurz	O
	O
so	O
daß	O
die	O
Zähne	O
stets	O
ein	O
wenig	O
herausfordernd	O
zum	O
Vorschein	O
kamen	O
.	O
Eben	O
in	O
diesen	O
Gegensatz	O
verliebte	O
sich	O
Henning	Mann
	O
aber	O
nachdem	O
er	O
einmal	O
mit	O
ihr	O
getanzt	O
hatte	O
	O
gelang	O
es	O
ihm	O
nicht	O
	O
ihr	O
mehr	O
nahezukommen	O
und	O
die	O
Bekanntschaft	O
	O
wie	O
er	O
es	O
gewünscht	O
hätte	O
	O
festzulegen	O
	O
so	O
daß	O
eine	O
Fortsetzung	O
folgen	O
konnte	O
.	O
Er	O
wurde	O
sich	O
nicht	O
einmal	O
klar	O
	O
in	O
welche	O
Sphäre	O
sie	O
einzureihen	O
sei	O
	O
--	O
vielleicht	O
in	O
die	O
zweifelhafte	O
	O
es	O
konnte	O
aber	O
auch	O
ein	O
junges	O
Mädchen	Frau
oder	O
eine	O
verheiratete	O
Frau	Frau
sein	O
	O
die	O
im	O
Rahmen	O
des	O
zwanglosen	O
Festes	O
über	O
die	O
Stränge	O
schlug	O
.	O
Der	O
Schwede	Mann
behandelte	O
sie	O
korrekt	O
und	O
anscheinend	O
mit	O
Hochachtung	O
	O
sie	O
zeigte	O
auch	O
einwandfreie	O
Manieren	O
	O
tanzte	O
aber	O
wie	O
toll	O
	O
völlig	O
hingerissen	O
	O
man	O
hätte	O
beinah	O
sagen	O
können	O
	O
disparat	O
	O
und	O
gegen	O
Schluß	O
des	O
Balles	O
	O
als	O
die	O
Stimmung	O
den	O
üblichen	O
Höhepunkt	O
vor	O
Schluß	O
und	O
Aufbruch	O
erreichte	O
	O
schwang	O
Lucy	Frau
	O
die	O
Fremde	Frau
und	O
Undefinierbare	Frau
	O
sich	O
mit	O
Hilfe	O
ihres	O
Kavaliers	Mann
auf	O
den	O
Tisch	O
	O
an	O
dessen	O
Ende	O
Henning	Mann
mit	O
seiner	O
Gesellschaft	O
saß	O
	O
und	O
tanzte	O
einen	O
raschen	O
wirbelnden	O
Tanz	O
	O
sprang	O
leichtfüßig	O
wieder	O
herunter	O
und	O
war	O
dann	O
endgültig	O
verschwunden	O
.	O
Henning	Mann
war	O
schon	O
müde	O
und	O
saß	O
da	O
in	O
einer	O
Art	O
von	O
Betäubung	O
	O
er	O
sah	O
nur	O
die	O
leichten	O
	O
wirbelnden	O
Füße	O
in	O
den	O
zierlichsten	O
Schuhen	O
und	O
durchsichtigsten	O
Strümpfen	O
	O
die	O
man	O
sich	O
denken	O
